D3,HR,TILT,FQ,OBS,RSRP
126.4634335,2.297297297,24.1,2600,0,-81
123.8587906,2.179487179,23.7,2600,0,-87
119.2308685,2.179487179,24.8,2600,0,-87
64.35060217,2.179487179,0,2600,0,-83
60.87692502,2.125,0,2600,0,-89
58.25804665,2.125,0,2600,0,-89
57.00877125,2.125,0,2600,0,-86
55.80322571,2.125,0,2600,0,-86
55.80322571,2.125,0,2600,0,-86
56.40035461,2.125,0,2600,0,-86
56.40035461,2.125,0,2600,0,-87
58.6003413,2.236842105,0,2600,1,-87
121.3342491,2.361111111,26.3,2600,0,-81
127.7693234,2.361111111,24.5,2600,0,-78
132.9661611,2.297297297,22.7,2600,0,-91
138.5784976,2.297297297,21.7,2600,0,-91
141.3966053,2.297297297,21.1,2600,0,-91
144.8999655,2.428571429,21.6,2600,0,-97
148.0607983,2.5,21.5,2600,0,-97
152.7645247,2.5,20.8,2600,0,-97
159.3800489,2.5,19.8,2600,0,-78
166.9790406,2.5,18.7,2600,0,-78
175,2.361111111,16.9,2600,0,-78
183.6572895,2.361111111,16,2600,0,-80
191.637679,2.428571429,15.7,2600,0,-80
199.3715125,2.428571429,15,2600,0,-80
209.0669749,2.428571429,14.3,2600,0,-80
219.9931817,2.5,13.8,2600,0,-83
231.682973,2.5,13.1,2600,0,-83
242.4252462,2.5,12.4,2600,0,-101
252.2102298,2.5,11.9,2600,0,-101
257.1089263,2.5,11.7,2600,0,-101
257.8933888,2.428571429,11.4,2600,0,-101
233.5743993,2.179487179,11.6,2600,0,-87
230.8354392,2.236842105,12,2600,0,-87
232.7939003,2.236842105,11.9,2600,0,-87
234.7530617,2.236842105,11.8,2600,0,-89
240.441261,2.179487179,11.2,2600,0,-89
255.1803284,2.179487179,10.6,2600,0,-89
266.0075187,2.179487179,10.1,2600,0,-87
277.8344831,2.179487179,9.7,2600,0,-87
289.6756807,2.179487179,9.3,2600,0,-87
302.3673263,2.125,8.7,2600,0,-87
314.2387627,2.125,8.3,2600,0,-87
326.11961,2.125,8,2600,0,-80
337.0178037,2.125,7.8,2600,0,-80
346.9308288,2.125,7.5,2600,0,-80
349.9057016,2.125,7.5,2600,0,-80
351.8891871,2.125,7.4,2600,1,-87
351.5181361,1.976744186,6.9,2600,0,-87
343.9563926,2.125,7.6,2600,0,-87
334.0449072,2.125,7.8,2600,0,-84
323.4331461,2.236842105,8.4,2600,1,-84
312.2595075,2.125,8.4,2600,0,-84
301.3784996,2.125,8.7,2600,0,-86
292.4824781,2.125,9,2600,0,-86
287.5430403,2.125,9.1,2600,0,-86
287.8628145,2.236842105,9.5,2600,1,-90
287.8628145,2.236842105,9.5,2600,1,-90
287.5430403,2.125,9.1,2600,1,-90
288.5307609,2.125,9.1,2600,1,-90
290.5064543,2.125,9,2600,1,-107
292.4824781,2.125,9,2600,1,-107
295.4471188,2.125,8.9,2600,1,-107
288.5307609,2.125,9.1,2600,0,-86
289.5185659,2.125,9,2600,0,-86
297.4239399,2.125,8.8,2600,0,-86
310.2805182,2.125,8.4,2600,1,-86
324.422564,2.236842105,8.4,2600,1,-86
338.0088756,2.125,7.7,2600,0,-86
349.9057016,2.125,7.5,2600,1,-86
360.4552677,1.976744186,6.7,2600,0,-80
367.408492,1.976744186,6.6,2600,0,-80
373.8408752,2.179487179,7.1,2600,0,-80
385.5191305,2.073170732,6.6,2600,0,-81
396.4492401,2.073170732,6.4,2600,0,-81
407.3831121,2.073170732,6.2,2600,0,-81
415.1301001,1.976744186,5.8,2600,0,-84
413.140412,1.976744186,5.9,2600,1,-84
407.3831121,2.073170732,6.2,2600,0,-84
401.1009848,1.931818182,5.9,2600,0,-75
389.1657744,1.931818182,6.1,2600,0,-75
378.3384728,1.976744186,6.4,2600,0,-83
391.1547009,1.931818182,6.1,2600,0,-83
404.085387,1.931818182,5.9,2600,0,-80
416.0252396,1.931818182,5.7,2600,0,-80
426.8782028,1.888888889,5.4,2600,0,-80
435.83942,1.888888889,5.3,2600,0,-80
447.7019098,1.847826087,5,2600,1,-85
435.7487808,1.847826087,5.2,2600,1,-85
425.8826129,1.888888889,5.4,2600,0,-85
417.0203832,1.931818182,5.7,2600,0,-85
407.0700185,1.931818182,5.8,2600,0,-85
404.4007913,2.073170732,6.3,2600,0,-85
410.3656906,2.073170732,6.2,2600,1,-86
416.1249812,1.976744186,5.8,2600,0,-86
428.0654156,1.976744186,5.7,2600,0,-80
439.0136672,1.976744186,5.5,2600,1,-80
448.6123048,1.808510638,4.9,2600,0,-80
458.9259199,1.976744186,5.3,2600,1,-80
468.8848473,1.976744186,5.2,2600,1,-80
477.8493486,1.976744186,5.1,2600,1,-80
482.6603361,1.888888889,4.8,2600,1,-83
486.6466891,1.888888889,4.7,2600,1,-83
493.6233382,1.888888889,4.7,2600,1,-93
501.6781837,1.931818182,4.7,2600,1,-93
511.645385,1.931818182,4.6,2600,1,-93
520.6169417,1.931818182,4.5,2600,1,-92
530.3630832,1.808510638,4.1,2600,1,-92
522.6107538,1.931818182,4.5,2600,1,-87
511.645385,1.931818182,4.6,2600,1,-87
502.6748452,1.931818182,4.7,2600,1,-87
494.6200562,1.888888889,4.7,2600,1,-88
488.6399492,1.888888889,4.7,2600,1,-88
483.6569032,1.888888889,4.8,2600,1,-90
481.6637832,1.888888889,4.8,2600,1,-90
483.6569032,1.888888889,4.8,2600,0,-73
486.7299046,1.931818182,4.9,2600,1,-73
491.7123143,1.931818182,4.8,2600,1,-73
496.6950775,1.931818182,4.8,2600,1,-96
502.5942698,1.888888889,4.6,2600,1,-96
514.5570911,1.888888889,4.5,2600,1,-96
524.5274063,1.888888889,4.4,2600,1,-90
531.5834836,1.931818182,4.4,2600,1,-90
539.5600059,1.931818182,4.4,2600,1,-90
547.613002,1.976744186,4.4,2600,1,-91
552.5984075,1.976744186,4.4,2600,1,-91
546.6159529,1.976744186,4.4,2600,1,-91
541.6308706,1.976744186,4.5,2600,1,-89
548.6100619,1.976744186,4.4,2600,1,-89
557.5840744,1.976744186,4.3,2600,1,-89
566.4141594,1.888888889,4.1,2600,1,-90
577.3872184,1.888888889,4,2600,1,-90
587.3636012,1.888888889,3.9,2600,1,-90
597.3407738,1.888888889,3.9,2600,1,-89
606.3208721,1.888888889,3.8,2600,1,-89
612.3079291,1.888888889,3.8,2600,1,-87
617.2333432,1.847826087,3.6,2600,1,-87
618.2313483,1.847826087,3.6,2600,1,-87
611.1824605,1.808510638,3.6,2600,1,-87
603.1981432,1.808510638,3.6,2600,1,-87
594.4156795,1.931818182,4,2600,1,-87
584.4399028,1.931818182,4,2600,1,-86
571.4017851,1.888888889,4,2600,1,-86
562.5699956,1.976744186,4.3,2600,1,-85
552.5984075,1.976744186,4.4,2600,1,-85
543.5485259,1.931818182,4.3,2600,1,-85
536.5687281,1.931818182,4.4,2600,1,-93
527.51872,1.888888889,4.4,2600,1,-93
519.5421061,1.888888889,4.4,2600,1,-93
515.5540709,1.888888889,4.5,2600,1,-91
522.5332525,1.888888889,4.4,2600,1,-91
531.5072906,1.888888889,4.3,2600,1,-91
540.4821921,1.888888889,4.3,2600,1,-91
550.4552661,1.888888889,4.2,2600,1,-91
562.4962222,1.931818182,4.2,2600,1,-91
574.3944638,1.888888889,4,2600,1,-102
587.4325493,1.931818182,4,2600,1,-102
598.4062165,1.931818182,3.9,2600,1,-102
607.3853801,1.931818182,3.9,2600,1,-100
618.3607361,1.931818182,3.8,2600,1,-100
626.4774537,2.023809524,3.9,2600,1,-100
558.4344187,1.888888889,4.1,2600,1,-91
550.4552661,1.888888889,4.2,2600,1,-91
556.4395744,1.888888889,4.1,2600,1,-96
569.4067088,1.888888889,4,2600,1,-96
581.4473321,1.931818182,4.1,2600,0,-96
593.4180651,1.931818182,4,2600,1,-96
603.3945641,1.931818182,3.9,2600,1,-96
615.3015521,1.888888889,3.7,2600,0,-93
624.2827885,1.888888889,3.7,2600,0,-93
629.4028916,1.976744186,3.8,2600,0,-93
474.7736303,1.931818182,5,2600,0,-81
463.9051627,1.976744186,5.2,2600,0,-81
451.95575,1.976744186,5.4,2600,0,-81
439.0136672,1.976744186,5.5,2600,0,-81
429.159644,2.023809524,5.8,2600,1,-81
416.9232543,1.888888889,5.5,2600,0,-81
404.9802464,1.888888889,5.7,2600,0,-80
393.4679148,2.073170732,6.5,2600,0,-80
382.5388869,2.073170732,6.6,2600,0,-80
372.3761539,1.976744186,6.5,2600,0,-80
361.8093421,2.125,7.2,2600,0,-80
347.9224051,2.125,7.5,2600,0,-71
337.0178037,2.125,7.8,2600,0,-71
326.11961,2.125,8,2600,0,-71
314.2387627,2.125,8.3,2600,0,-71
301.2308085,2.073170732,8.5,2600,0,-82
288.6884133,2.179487179,9.3,2600,0,-82
275.8622845,2.179487179,9.7,2600,0,-82
264.0378761,2.179487179,10.2,2600,0,-82
252.2300537,2.179487179,10.7,2600,0,-82
240.441261,2.179487179,11.2,2600,0,-79
229.085137,2.297297297,12.4,2600,0,-79
218.3414757,2.297297297,13,2600,0,-79
204.7071078,2.297297297,13.9,2600,0,-79
195,2.297297297,14.7,2600,0,-79
183.3930206,2.297297297,15.7,2600,0,-75
173.7613306,2.297297297,16.8,2600,0,-75
163.2176461,2.297297297,17.9,2600,0,-75
149.8932954,2.297297297,19.7,2600,0,-75
138.5784976,2.297297297,21.7,2600,0,-72
129.2439554,2.297297297,23.7,2600,0,-72
122.9308749,2.179487179,23.9,2600,0,-89
129.4488316,2.179487179,22.3,2600,0,-89
141.0602708,2.236842105,20.7,2600,0,-89
152.4270317,2.236842105,18.9,2600,0,-79
163.816971,2.428571429,18.7,2600,1,-79
175.2826289,2.428571429,17.3,2600,0,-79
187.7791256,2.428571429,16.1,2600,0,-74
197.1851921,2.361111111,14.9,2600,0,-74
209.8022879,2.361111111,13.9,2600,0,-74
221.4881487,2.361111111,13.1,2600,0,-74
230.8354392,2.236842105,12,2600,0,-80
235.7328997,2.236842105,11.7,2600,0,-80
235.7328997,2.236842105,11.8,2600,0,-95
241.4228655,2.179487179,11.2,2600,0,-95
252.2300537,2.179487179,10.7,2600,0,-95
264.0378761,2.179487179,10.2,2600,0,-95
277.8344831,2.179487179,9.7,2600,0,-85
290.6630351,2.179487179,9.2,2600,0,-85
302.3673263,2.125,8.6,2600,0,-85
313.2491022,2.125,8.4,2600,0,-85
324.1388591,2.125,8.1,2600,0,-85
336.0267846,2.125,7.8,2600,0,-81
344.9478221,2.125,7.6,2600,0,-81
349.9057016,2.125,7.5,2600,0,-81
352.5109927,1.976744186,6.9,2600,1,-89
356.4828187,1.976744186,6.8,2600,0,-89
361.4484749,1.976744186,6.7,2600,0,-89
366.8950804,2.179487179,7.3,2600,0,-89
376.5793409,2.073170732,6.8,2600,0,-78
383.5322672,2.073170732,6.6,2600,0,-78
391.4805231,2.073170732,6.5,2600,0,-78
398.6627648,2.179487179,6.7,2600,0,-78
408.3772765,2.073170732,6.2,2600,1,-78
418.3204513,2.073170732,6.1,2600,0,-101
427.4821634,2.179487179,6.2,2600,0,-101
437.2196244,2.073170732,5.8,2600,0,-101
448.1651481,2.073170732,5.7,2600,1,-104
460.1086828,2.073170732,5.5,2600,1,-104
472.1493408,2.125,5.5,2600,1,-104
505.7469723,1.976744186,4.8,2600,0,-82
494.7858122,1.976744186,4.9,2600,0,-82
483.8264152,1.976744186,5,2600,0,-82
471.8728642,1.976744186,5.1,2600,0,-82
458.9259199,1.976744186,5.3,2600,0,-82
446.9776281,1.976744186,5.4,2600,0,-82
435.0321827,1.976744186,5.6,2600,0,-83
422.8959683,1.888888889,5.5,2600,0,-83
409.9560952,1.888888889,5.6,2600,0,-83
398.0150751,1.888888889,5.8,2600,0,-83
385.5191305,2.073170732,6.6,2600,0,-83
373.3697899,1.976744186,6.5,2600,0,-71
361.8093421,2.125,7.2,2600,0,-71
350.8974209,2.125,7.4,2600,0,-71
350.8974209,2.125,7.4,2600,0,-71
352.5109927,1.976744186,6.9,2600,1,-88
356.4828187,1.976744186,6.8,2600,0,-88
361.4484749,1.976744186,6.7,2600,0,-88
367.887211,2.179487179,7.2,2600,0,-88
374.8332963,2.179487179,7.1,2600,0,-79
383.5322672,2.073170732,6.6,2600,0,-79
391.4805231,2.073170732,6.5,2600,0,-79
399.6561022,2.179487179,6.7,2600,0,-79
407.3831121,2.073170732,6.2,2600,1,-99
417.3260117,2.073170732,6.1,2600,0,-99
427.2715764,2.073170732,5.9,2600,0,-99
434.8436501,1.888888889,5.3,2600,0,-96
442.8103431,1.888888889,5.2,2600,1,-96
452.7703612,1.888888889,5.1,2600,0,-94
460.7396228,1.888888889,5,2600,0,-94
466.6326178,1.847826087,4.8,2600,1,-94
458.7472071,1.888888889,5,2600,0,-95
450.778216,1.888888889,5.1,2600,0,-95
441.7250276,1.847826087,5.1,2600,1,-95
434.7528033,1.847826087,5.2,2600,1,-95
429.9593004,1.931818182,5.5,2600,1,-87
436.7447767,1.847826087,5.2,2600,1,-87
440.7289416,1.847826087,5.1,2600,1,-87
434.8436501,1.888888889,5.3,2600,0,-92
428.2662723,2.073170732,5.9,2600,0,-92
425.2822592,2.073170732,6,2600,0,-97
433.2401182,2.073170732,5.9,2600,0,-97
442.1945273,2.073170732,5.7,2600,0,-97
540.4821921,1.888888889,4.3,2600,1,-92
529.5129838,1.888888889,4.4,2600,1,-92
519.5421061,1.888888889,4.4,2600,1,-92
517.5480654,1.888888889,4.4,2600,1,-92
524.5274063,1.888888889,4.4,2600,1,-91
535.5716572,1.931818182,4.4,2600,1,-91
545.5428489,1.931818182,4.3,2600,1,-91
552.5984075,1.976744186,4.4,2600,1,-90
551.6013053,1.976744186,4.4,2600,1,-90
545.6189146,1.976744186,4.4,2600,1,-90
547.613002,1.976744186,4.4,2600,1,-88
557.5840744,1.976744186,4.3,2600,1,-88
569.4067088,1.888888889,4,2600,1,-88
581.3776741,1.888888889,4,2600,1,-88
593.3498125,1.888888889,3.9,2600,1,-91
602.329644,1.888888889,3.8,2600,1,-91
611.3100686,1.888888889,3.8,2600,0,-91
621.2889827,1.888888889,3.7,2600,1,-85
630.2705768,1.888888889,3.6,2600,1,-85
640.3139855,1.931818182,3.7,2600,1,-85
649.2957724,1.931818182,3.6,2600,1,-99
659.2761182,1.931818182,3.6,2600,1,-99
666.2627109,1.931818182,3.5,2600,1,-99
469.880836,1.976744186,5.1,2600,0,-79
455.9385924,1.976744186,5.3,2600,0,-79
442,1.976744186,5.5,2600,0,-79
427.1697555,2.023809524,5.8,2600,0,-79
411.9465985,1.888888889,5.6,2600,0,-79
397.4430777,2.073170732,6.4,2600,0,-79
382.5388869,2.073170732,6.7,2600,0,-77
366.4150652,1.976744186,6.6,2600,0,-77
350.8974209,2.125,7.4,2600,0,-77
334.0449072,2.125,7.8,2600,0,-77
317.2081336,2.125,8.2,2600,0,-77
300.2415694,2.073170732,8.5,2600,0,-77
282.7666883,2.179487179,9.5,2600,0,-81
266.0075187,2.179487179,10.1,2600,0,-81
249.280966,2.179487179,10.8,2600,0,-81
234.5548976,2.179487179,11.5,2600,0,-81
221.269067,2.297297297,12.9,2600,0,-81
208.5976989,2.297297297,13.7,2600,0,-80
196.9390769,2.297297297,14.5,2600,0,-80
186.2900964,2.297297297,15.5,2600,0,-80
174.7226373,2.297297297,16.6,2600,0,-80
173.2195139,2.179487179,16,2600,0,-78
178.0449381,2.179487179,15.5,2600,0,-78
183.8477631,2.179487179,15,2600,0,-78
189.1877374,2.073170732,13.8,2600,0,-80
195.0282031,2.073170732,13.4,2600,0,-80
198.708329,2.023809524,12.8,2600,0,-80
199.6847515,2.023809524,12.7,2600,1,-80
199.6847515,2.023809524,12.8,2600,1,-94
189.9315666,2.023809524,13.4,2600,0,-94
179.2344833,2.023809524,14.3,2600,0,-85
167.6096656,2.023809524,15.3,2600,1,-85
156.467249,1.931818182,15.7,2600,0,-85
143.9618005,1.931818182,17.2,2600,0,-85
134.4061011,1.931818182,18.7,2600,0,-87
124.6515142,2.023809524,21.5,2600,0,-87
112.1605991,1.976744186,23.8,2600,0,-86
101.133575,1.976744186,27,2600,0,-86
114.0175425,1.976744186,23.3,2600,0,-87
123.9758041,1.931818182,20.6,2600,0,-87
132.5028302,1.931818182,18.9,2600,0,-87
143.0034965,1.931818182,17.5,2600,0,-87
154.5380212,1.931818182,16,2600,0,-94
167.6096656,2.023809524,15.4,2600,1,-94
181.1767093,2.023809524,14.1,2600,0,-94
193.8298223,2.023809524,13.2,2600,0,-90
203.5927307,2.023809524,12.5,2600,1,-90
217.2970317,2.023809524,11.6,2600,0,-90
230.6729286,1.931818182,10.4,2600,0,-90
243.6472861,1.976744186,10.1,2600,0,-97
254.4896854,1.976744186,9.6,2600,0,-97
260.4092932,1.976744186,9.4,2600,0,-97
250.5454051,1.976744186,9.8,2600,0,-93
241.677471,1.976744186,10.2,2600,0,-93
228.7050502,1.931818182,10.5,2600,0,-96
218.8743932,1.931818182,11,2600,0,-96
209.4612136,2.023809524,12.1,2600,0,-96
209.4612136,2.023809524,12.1,2600,0,-86
199.6847515,2.023809524,12.7,2600,1,-86
197.7321421,2.023809524,12.9,2600,1,-86
196.977156,2.073170732,13.3,2600,0,-90
193.0802942,2.073170732,13.5,2600,0,-90
190.1604586,2.073170732,13.8,2600,0,-90
180.9447429,2.179487179,15.2,2600,0,-81
172.255624,2.179487179,16.1,2600,0,-81
163.6001222,2.179487179,17,2600,0,-81
153.3786165,2.236842105,18.8,2600,0,-80
142.9475428,2.236842105,20.3,2600,0,-76
132.6084462,2.236842105,22.2,2600,0,-84
135.4178718,2.236842105,21.8,2600,0,-84
142.0035211,2.236842105,20.5,2600,0,-84
151.1687798,2.179487179,18.6,2600,0,-85
160.7233648,2.179487179,17.3,2600,0,-85
167.4425275,2.179487179,16.6,2600,0,-79
175.6018223,2.073170732,15,2600,0,-79
184.3285111,2.073170732,14.2,2600,0,-83
192.1067412,2.073170732,13.6,2600,0,-83
202.8299781,2.073170732,12.9,2600,0,-86
213.3775996,2.023809524,11.9,2600,0,-86
226.126071,2.023809524,11.2,2600,0,-86
237.9180531,2.023809524,10.6,2600,0,-88
250.5454051,1.976744186,9.8,2600,0,-88
263.5317818,2.023809524,9.5,2600,0,-88
276.3656998,2.023809524,9.1,2600,0,-88
289.3648216,2.073170732,8.8,2600,0,-94
304.1989481,2.073170732,8.4,2600,0,-94
317.2081336,2.125,8.2,2600,0,-94
328.8236609,2.023809524,7.6,2600,0,-94
340.7242287,2.023809524,7.3,2600,0,-94
353.7470848,2.073170732,7.2,2600,0,-94
366.6496966,2.073170732,6.9,2600,0,-90
379.5589546,2.073170732,6.7,2600,0,-90
391.4805231,2.073170732,6.5,2600,0,-90
395.3454186,2.023809524,6.3,2600,0,-85
393.3573439,2.023809524,6.3,2600,0,-85
387.7383138,2.179487179,6.9,2600,0,-85
373.8408752,2.179487179,7.1,2600,0,-91
361.9350771,2.179487179,7.4,2600,0,-91
346.8025375,2.073170732,7.4,2600,0,-91
336.8857373,2.073170732,7.6,2600,0,-91
321.0295937,2.073170732,8,2600,0,-90
311.1269837,2.073170732,8.2,2600,0,-90
301.2308085,2.073170732,8.5,2600,0,-90
288.37649,2.073170732,8.9,2600,0,-91
279.4852411,2.073170732,9.2,2600,0,-91
290.3532331,2.073170732,8.8,2600,0,-93
301.2308085,2.073170732,8.5,2600,0,-93
311.1269837,2.073170732,8.2,2600,0,-96
323.0108357,2.073170732,7.9,2600,0,-96
334.902971,2.073170732,7.6,2600,0,-96
345.8106418,2.073170732,7.4,2600,0,-92
358.7087955,2.073170732,7.1,2600,0,-92
370.8638564,2.179487179,7.2,2600,0,-92
384.7596652,2.179487179,6.9,2600,0,-90
398.6627648,2.179487179,6.7,2600,0,-90
412.3542167,2.073170732,6.2,2600,0,-90
427.2715764,2.073170732,5.9,2600,0,-90
439.2095172,2.073170732,5.8,2600,0,-92
450.2543725,2.125,5.8,2600,0,-92
438.2145593,2.073170732,5.8,2600,0,-90
427.2715764,2.073170732,5.9,2600,0,-89
416.3315986,2.073170732,6.1,2600,0,-89
403.4067426,2.073170732,6.3,2600,0,-89
397.333613,2.023809524,6.2,2600,0,-89
398.3277545,2.023809524,6.2,2600,0,-87
401.3103537,2.023809524,6.2,2600,0,-87
403.2988966,2.023809524,6.2,2600,0,-87
405.2875522,2.023809524,6.1,2600,0,-87
407.276319,2.023809524,6.1,2600,0,-93
410.2596739,2.023809524,6,2600,0,-93
418.1148168,1.976744186,5.8,2600,0,-93
428.0654156,1.976744186,5.7,2600,0,-84
441.0045351,1.976744186,5.5,2600,0,-84
446.9776281,1.976744186,5.4,2600,0,-84
445.9820624,1.976744186,5.4,2600,0,-95
442,1.976744186,5.5,2600,0,-95
438.9191269,1.931818182,5.4,2600,0,-95
437.1201208,2.023809524,5.7,2600,0,-94
439.9147645,1.931818182,5.4,2600,0,-100
442,1.976744186,5.5,2600,0,-100
444.9865166,1.976744186,5.4,2600,0,-100
447.9732135,1.976744186,5.4,2600,0,-93
451.8639176,1.931818182,5.2,2600,0,-93
455.8475622,1.931818182,5.2,2600,0,-93
460.8275165,1.931818182,5.1,2600,0,-93
464.8117899,1.931818182,5.1,2600,0,-94
469.9712757,2.023809524,5.3,2600,1,-94
465.8079003,1.931818182,5.1,2600,0,-91
461.8235594,1.931818182,5.1,2600,1,-91
458.8354825,1.931818182,5.2,2600,0,-93
453.8557039,1.931818182,5.2,2600,0,-93
443.9909909,1.976744186,5.4,2600,0,-93
432.0462938,1.976744186,5.6,2600,0,-91
421.0997507,1.976744186,5.8,2600,0,-91
416.9232543,1.888888889,5.5,2600,1,-91
421.9004622,1.888888889,5.5,2600,0,-85
425.8826129,1.888888889,5.4,2600,0,-85
430.1546234,2.023809524,5.8,2600,1,-85
435.1298657,2.023809524,5.7,2600,1,-85
434.1347717,2.023809524,5.7,2600,0,-86
421.9004622,1.888888889,5.5,2600,0,-82
409.9560952,1.888888889,5.6,2600,0,-82
395.4554336,2.073170732,6.4,2600,0,-82
382.5388869,2.073170732,6.7,2600,0,-82
367.408492,1.976744186,6.6,2600,0,-82
350.8974209,2.125,7.4,2600,0,-73
334.0449072,2.125,7.8,2600,0,-73
317.2081336,2.125,8.2,2600,0,-73
302.2201185,2.073170732,8.5,2600,0,-73
284.7402325,2.179487179,9.4,2600,0,-73
266.9925093,2.179487179,10.1,2600,0,-81
249.280966,2.179487179,10.8,2600,0,-81
232.594067,2.179487179,11.7,2600,0,-81
219.317122,2.297297297,13,2600,0,-81
207.6246613,2.297297297,13.7,2600,0,-81
197.90907,2.297297297,14.5,2600,0,-76
187.2565086,2.297297297,15.4,2600,0,-76
178.5721143,2.297297297,16.2,2600,0,-76
174.6339028,2.073170732,15.1,2600,0,-76
179.9777764,2.179487179,15.3,2600,0,-85
184.8161248,2.179487179,14.9,2600,0,-85
189.1877374,2.073170732,13.8,2600,0,-85
193.0802942,2.073170732,13.6,2600,0,-85
190.1604586,2.073170732,13.8,2600,0,-87
185.7848218,2.179487179,14.8,2600,0,-87
179.477018,2.073170732,14.7,2600,0,-72
176.6465397,2.297297297,16.4,2600,0,-72
183.3930206,2.297297297,15.7,2600,0,-72
195.9693854,2.297297297,14.6,2600,0,-78
209.8809186,2.125,12.7,2600,0,-78
222.5960467,2.125,11.9,2600,0,-78
236.5163842,2.179487179,11.4,2600,0,-78
250.2638608,2.179487179,10.8,2600,0,-78
265.0226405,2.179487179,10.1,2600,0,-83
279.8070764,2.179487179,9.6,2600,0,-83
294.1598205,2.023809524,8.5,2600,0,-83
310.2805182,2.125,8.4,2600,0,-83
325.1292051,2.125,8,2600,0,-83
340.9824042,2.125,7.7,2600,0,-86
356.8487074,2.125,7.3,2600,0,-86
372.6070316,2.073170732,6.8,2600,0,-86
389.4932605,2.073170732,6.5,2600,0,-86
404.9802464,1.888888889,5.7,2600,0,-86
421.2006648,2.023809524,5.9,2600,0,-85
438.1152816,2.023809524,5.7,2600,0,-85
451.95575,1.976744186,5.4,2600,0,-85
465.9881973,2.023809524,5.3,2600,0,-85
477.8493486,1.976744186,5.1,2600,0,-85
490.8003667,1.976744186,4.9,2600,0,-83
501.7608992,1.976744186,4.8,2600,0,-83
512.8060062,2.023809524,4.8,2600,0,-83
523.6869294,1.976744186,4.6,2600,0,-83
534.6522234,1.976744186,4.5,2600,0,-83
548.6875249,2.023809524,4.5,2600,0,-89
562.6455367,2.023809524,4.4,2600,0,-89
574.5372051,1.976744186,4.2,2600,0,-89
584.6580197,2.073170732,4.3,2600,0,-89
588.6467532,2.073170732,4.3,2600,0,-89
525.8440834,2.073170732,4.8,2600,0,-93
528.6709752,1.976744186,4.6,2600,0,-93
529.8301615,2.073170732,4.8,2600,0,-95
531.8232789,2.073170732,4.8,2600,0,-95
536.8062965,2.073170732,4.7,2600,0,-95
544.5456822,1.931818182,4.3,2600,0,-93
549.6071324,1.976744186,4.4,2600,0,-93
553.6722857,2.023809524,4.5,2600,0,-93
552.6753116,2.023809524,4.5,2600,0,-93
536.5687281,1.931818182,4.4,2600,0,-94
535.8096677,2.073170732,4.7,2600,0,-94
543.783045,2.073170732,4.7,2600,0,-94
556.5123539,1.931818182,4.2,2600,0,-94
565.4882846,1.931818182,4.2,2600,0,-94
558.8962337,2.179487179,4.7,2600,0,-87
549.9272679,2.179487179,4.8,2600,0,-87
538.8821764,2.125,4.8,2600,0,-87
527.9213957,2.125,4.9,2600,0,-87
514.062253,2.179487179,5.2,2600,0,-87
505.0990002,2.179487179,5.3,2600,0,-89
516.0542607,2.179487179,5.1,2600,0,-88
528.917763,2.125,4.9,2600,0,-88
541.871756,2.125,4.8,2600,0,-88
552.9168111,2.179487179,4.8,2600,0,-88
558.8962337,2.179487179,4.7,2600,0,-91
560.8894722,2.179487179,4.7,2600,0,-91
566.7106846,2.073170732,4.5,2600,0,-91
